Si_core,O,SiO2,MgO,Al2O3,CaO,FeO,TiO2,Cr2O3,Na2O,K2O
1.7456889997262854,0.000977514308848574,62.77405069729708,31.279759881661295,2.4856926322710198,1.3811404194257877,0.4171321842329669,0.016252177510715844,0.18401184098779264,1.35609158053607,0.10489107176841883
1.8069084996124796,0.000978855449624229,62.676180618337376,31.362005805184495,2.4922284104068027,1.3847712122448115,0.41822085594395864,0.016294769051796706,0.18449540175717846,1.3596572260906676,0.1051668455332935
1.8680517587023877,0.0009802036617334179,62.57779450706853,31.444685380690863,2.498798649255392,1.3884211488759413,0.41931526781356565,0.016337585162138443,0.18498151216158135,1.3632416719602203,0.10544407335005206
1.929118919329134,0.0009815590012507151,62.47888827143466,31.527802046973097,2.5054036220848768,1.3920903811266272,0.4204154653603521,0.016380627622540334,0.18547019241921006,1.3668450672282988,0.10572276674909954
1.990110123471771,0.0009829215248451499,62.37945777599939,31.611359279279082,2.5120436050603003,1.3957790624136517,0.4215214945854313,0.016423898232680183,0.18596146296260954,1.3704675625589309,0.10600293738307666
2.051025512756378,0.0009842912897881043,62.27949884136946,31.695360589796234,2.5187188772821534,1.3994873477845153,0.4226334019788774,0.016467398811365132,0.18645534444150905,1.374109310217602,0.10628459702848368
2.1118652284571566,0.000985668353961338,62.179007243609206,31.779809528143538,2.5254297208254775,1.4032153939391567,0.42375123452623836,0.01651113119678652,0.18695185772571482,1.3777704640925856,0.10656775758733056
2.1726294114975238,0.0009870527758651425,62.07797871364546,31.864709681871652,2.5321764207796007,1.4069633592520279,0.4248750397151553,0.0165550972467788,0.18745102390805043,1.3814511797166233,0.10685243108881337
2.233318202451202,0.000988444614626623,61.97640893666302,31.95006467697085,2.5389592652885056,1.4107314037945224,0.4260048655420868,0.01659929883908263,0.18795286430734331,1.38515161428895,0.10713862969101792
2.2939317415433003,0.000989843930008119,61.87429355149051,32.035878178387335,2.5457785455918587,1.414519689357762,0.4271407605191419,0.01664373787161221,0.18845740047146015,1.3888719266976712,0.10742636568265068
2.3544701686513934,0.000991250782415756,61.77162814997599,32.12215389054771,2.5526345560666854,1.4183283794757555,0.42828277368102424,0.01668841626272691,0.188964654180391,1.3926122775425083,0.10771565148479742
2.4149336233066014,0.0009926652329081385,61.66840827635273,32.2088955578921,2.559527594269739,1.42215763944893,0.4294309545920873,0.016733335951507344,0.18947464744938303,1.396372829157904,0.10800649965271082
2.47532224469466,0.0009940873432051842,61.56462942659452,32.296106965415866,2.5664579609805447,1.426007636368047,0.43058535335350573,0.01677849889803588,0.1899874025321261,1.400153745636514,0.1082989228776268
2.535636171656987,0.0009955171756971001,61.460287047760595,32.383791939220124,2.5734259602451512,1.4298785391385047,0.4317460206105621,0.01682390708368176,0.19050294192398914,1.4039551928530674,0.1085929339886105
2.5958755426917506,0.0009969547934535086,61.35537653732976,32.47195434707132,2.5804318994205966,1.4337705185050404,0.43291300756005435,0.016869562511390872,0.19102128836531046,1.4077773384886332,0.10888854595443248
2.6560404959549238,0.0009984002602327186,61.24989324252367,32.5605980989699,2.5874760892200963,1.4376837470768358,0.43408636595782274,0.016915467205980205,0.19154246484474086,1.4116203520552673,0.10918577188547567
2.716131169261345,0.0009998536404911527,61.14383245961888,32.64972714772838,2.5945588437589806,1.4416183993530356,0.4352661481264012,0.016961623214437255,0.19206649460264275,1.415484404921079,0.10948462503567326
2.7761477000857666,0.0010013149993929294,61.037189433247875,32.73934548955889,2.601680480601394,1.4455746517486852,0.43645240696279636,0.01700803260622428,0.19259340113454432,1.4193696703357022,0.10978511880447941
2.8360902255639093,0.001002784402819601,60.92995935568813,32.82945716467052,2.608841320807743,1.449552682621099,0.43764519594639173,0.017054697473587573,0.19312320819465145,1.4232763234561876,0.11008726673887134
2.8959588824935,0.0010042619173800534,60.82213736613969,32.92006625787632,2.616041688982957,1.453552672296661,0.4388445691469848,0.01710161993187191,0.19365593979941711,1.427204541373325,0.11039108253538546
2.9557538073353156,0.001005747610420574,60.7137185499907,33.0111768992107,2.6232819133255347,1.4575748030980769,0.44005058123295865,0.017148802119840205,0.1941916202311709,1.431154503138407,0.11069658004218699
3.0154751362142203,0.0010072415500350818,60.604697938070615,33.10279326455689,2.630562325677407,1.461619259372073,0.44126328747958665,0.017196246199998426,0.19473027404180793,1.435126389790429,0.11100377326117401
3.0751230049201963,0.0010087438050755304,60.49507050589102,33.194919576284875,2.6378832615746393,1.465686227517561,0.442482743777478,0.01724395435892601,0.1952719260565403,1.43912038438375,0.11131267635011645
3.134697548909377,0.0010102544451624897,60.384831172873824,33.287560103900226,2.6452450602989863,1.46977589601428,0.4437090066411654,0.017291928807611837,0.19581660137771112,1.4431366720162193,0.11162330362483183
3.194198903305066,0.0010117735406958961,60.273974801566155,33.3807191647035,2.6526480649302906,1.4738884554519054,0.4449421332178337,0.017340171781795692,0.19636432538867182,1.4471754398577645,0.11193566956139595
3.253627202898768,0.0010133011628659927,60.1624961968425,33.47440112446106,2.660092622399793,1.4780240985596624,0.44618218129619897,0.017388685542315683,0.19691512375772613,1.4512368771794733,0.11224978879839238
3.3129825821511942,0.0010148373836644492,60.050390105093065,33.56861039808703,2.6675790835443243,1.4821830202364323,0.4474292093155357,0.017437472375461355,0.19746902244213946,1.4553211753831596,0.11256567613919914
3.3722651751932884,0.0010163822758956702,59.93765121339839,33.66335145033679,2.675107803161418,1.4863654175813679,0.4486832763748571,0.01748653459333289,0.19802604769221638,1.4594285280314276,0.11288334655431383
3.4314751158272303,0.0010179359131882993,59.824274148690094,33.75862879651243,2.682679140065362,1.4905714899250335,0.44994444224225155,0.017535874534206318,0.19858622605544843,1.4635591308782567,0.11320281518371901
3.4906125375274453,0.0010194983700069129,59.71025347689732,33.85444700318001,2.6902934571442048,1.4948014388610713,0.45121276736437776,0.017585494562905077,0.199149584380731,1.4677131819000975,0.1135240973392875
3.549677573441604,0.0010210697216639208,59.59558370207837,33.95081068889915,2.697951121417728,1.4990554682784079,0.4524883128761225,0.01763539707117775,0.19971614982265293,1.4718908813274998,0.11384720850722849
3.608670356391628,0.001022650044331665,59.4802592655378,34.04772452496519,2.7056525040964283,1.5033337843940187,0.4537711406104238,0.017685584478082432,0.20028594984586026,1.4760924316772916,0.11417216435057602
3.667591018874676,0.0010242394150547299,59.36427454492811,34.145193236163955,2.7133979806414885,1.5076365957862472,0.45506131310826164,0.017736059230377608,0.20085901222949348,1.4803180377852976,0.11449898071171978
3.7264396930641435,0.0010258379117624608,59.24762385333603,34.243221601539645,2.721187930825807,1.511964113428703,0.45635889362882276,0.01778682380291974,0.20143536507170254,1.484567906839631,0.1148276736149801
3.7852165108106495,0.0010274456132817035,59.13030143835307,34.341814455175914,2.72902273879606,1.5163165507247431,0.45766394615983963,0.017837880699067853,0.20201503679423916,1.4888422484145551,0.11515825926922642
3.843921603643019,0.0010290625993497609,59.01230148112989,34.44097668699054,2.7369027931358554,1.5206941235425544,0.458976535428108,0.01788923245109494,0.20259805614712867,1.4931412745049377,0.11549075407054232
3.9025551027692664,0.0010306889506275759,58.893618095414304,34.54071324354383,2.7448284869299724,1.5250970502508385,0.46029672691018997,0.017940881620606728,0.2031844522134237,1.4974651995612933,0.11582517460493605
3.9611171390775715,0.0010323247487131434,58.77424532657243,34.641029128861156,2.752800217829726,1.5295255517551283,0.4616245868432997,0.017992830798967536,0.2037742544140396,1.5018142405254498,0.11616153765109834
4.019607843137254,0.0010339700761551587,58.654177150592886,34.74192940526992,2.7608183881194774,1.5339798515347296,0.46296018223638297,0.018045082607733746,0.20436749251267558,1.5061886168668266,0.11649986018320885
4.078027345199745,0.0010356250164669037,58.533407473073396,34.84341919425107,2.7688834047842987,1.5384601756803153,0.4643035808813884,0.018097639699094746,0.20496419662082138,1.5105885506193564,0.11684015937379148
4.136375775199549,0.001037289654140375,58.411930128189596,34.945503677305666,2.7769956795788375,1.542966752932181,0.46565485136473816,0.018150504756321705,0.20556439720285152,1.5150142664190493,0.1171824525966198
4.194653262755214,0.001038964074660666,58.289738877645725,35.04818809683672,2.785155629097397,1.5474998147191739,0.46701406307900056,0.018203680494224238,0.20616812508121093,1.519465991542229,0.11752675742967404
4.252859937170291,0.001040648364520599,58.16682740960671,35.15147775704656,2.7933636748452386,1.5520595951983065,0.46838128623476816,0.018257169659615092,0.20677541144169037,1.5239439559444306,0.11787309165814991
4.310995927434282,0.0010423426112356198,58.04318933761139,35.255378024850266,2.801620243311175,1.5566463312950807,0.46975659187274854,0.018310975031783187,0.207386287838797,1.528448392300007,0.11822147327752137
4.369061362223603,0.0010440469033589533,57.9188181994662,35.35989433080515,2.8099257660414296,1.56126026274452,0.4711400518760681,0.01836509942297495,0.20800078620121926,1.5329795360424179,0.11857192049665724
4.427056369902525,0.001045761330497036,57.793707456119435,35.465032170056965,2.8182806797148303,1.5659016321329429,0.47253173898279693,0.018419545678884323,0.20861893883739013,1.5375376254052604,0.118924451740994
4.484981078524124,0.0010474859833252172,57.66785049051509,35.570797103302986,2.826685426219342,1.5705706849404768,0.47393172679869633,0.018474316679151493,0.20924077844114947,1.5421229014640134,0.11927908565576481
4.542835615831228,0.0010492209536037465,57.54124060642628,35.6771947577724,2.835140452729969,1.5752676695843355,0.47534008981019604,0.018529415337870586,0.2098663380975082,1.546735608178547,0.11963584110928685
4.600620109257345,0.0010509663341940494,57.41387102726762,35.78423082822431,2.8436462117880748,1.579992837462884,0.47675690339760546,0.018584844604106504,0.2104956512885159,1.5513759924363852,0.11999473719630795
4.658334685927609,0.0010527222190752934,57.28573489488614,35.89191107796381,2.8522031613821124,1.5847464430004836,0.47818224384856245,0.01864060746242111,0.21112875189923502,1.55604430409676,0.1203557932414131
4.715979472659707,0.0010544887033612576,57.15682526833036,36.000241339876396,2.860811765029832,1.5895287436931644,0.47961618837172504,0.01869670693340886,0.21176567422382225,1.5607407960354518,0.12071902880249309
4.773554595964805,0.0010562658833175064,57.02713512259694,36.109227517481244,2.8694724918619814,1.5943400001551205,0.4810588151107153,0.018753146074242305,0.21240645297172164,1.5654657241904586,0.12108446367427621
4.831060182048486,0.001058053856378878,56.89665734735458,36.21887558600357,2.878185816707521,1.599180476166049,0.48251020315831217,0.018809927979227408,0.2130511232739692,1.5702193476084825,0.12145211789192391
4.888496356811657,0.0010598527211672893,56.76538474564449,36.32919159346672,2.886952220180408,1.6040504387193617,0.48397043257090816,0.018867055780369048,0.2136997206896139,1.5750019284922752,0.1218220117346926
4.945863245851476,0.0010616625775098727,56.63331003255713,36.44018166180419,2.8957721887679626,1.608950158071275,0.48543958438322804,0.018924532647946926,0.21435228121225564,1.5798137322488512,0.12219416572966213
5.003160974462267,0.0010634835264574398,56.50042583388456,36.55185198799208,2.9046462149208647,1.6138799077908055,0.4869177406233202,0.018982361791101996,0.21500884127670364,1.5846550275385798,0.12256860065553328
5.060389667636428,0.0010653156703032904,56.36672468474799,36.6642088452025,2.9135747971448094,1.6188399648106853,0.4884049843278234,0.01904054645843381,0.215669437765758,1.5895260863251948,0.12294533754649496
5.1175494500653445,0.0010671591126023682,56.232199028199915,36.77725858397831,2.9225584400938547,1.6238306094792196,0.4899013995575156,0.019099089938608753,0.21633410801711545,1.5944271839267148,0.12332439769616316
5.174640446140299,0.0010690139581907693,56.09684121380023,36.89100763342953,2.931597654665501,1.6288521256131079,0.49140707141315243,0.019157995560979742,0.21700288983040542,1.5993585990673218,0.12370580266159256
5.231662779953358,0.0010708803132056211,55.960643496165986,37.005462502452275,2.940692958097552,1.6339048005512502,0.4929220860516005,0.01921726669621737,0.21767582147435466,1.6043206139301966,0.12408957426736382
5.28861657529829,0.0010727582851053222,55.823598033493994,37.120629780970184,2.9498448740667675,1.6389889252095546,0.4944465307022703,0.019276906756952816,0.21835294169408787,1.6093135142113468,0.12447573460974588
5.345501955671447,0.0010746479826901703,55.685696886055716,37.236516141199225,2.9590539327893772,1.6441047941367692,0.4959804936838588,0.019336919198432844,0.21903428971856315,1.6143375891744371,0.12486430606093724
5.402319044272663,0.001076549516123373,55.546932014663895,37.353128338936344,2.968320671123477,1.6492527055713726,0.4975240644214062,0.01939730751918712,0.21971990526814886,1.6193931317066572,0.1252553112733865
5.459067964006144,0.0010784629969524551,55.40729527911037,37.47047321487225,2.977645632673355,1.6544329614995232,0.4990773334636733,0.019458075261708032,0.2204098285623416,1.624480438375633,0.12564877318419432
5.515748837481355,0.0010803885381310727,55.26677843657423,37.58855769592908,2.987029367895792,1.65964586771412,0.500640392500848,0.019519226013143466,0.2211041003276318,1.6295998094874247,0.1260447150195988
5.572361787013898,0.0010823262540412399,55.1253731399998,37.70738879662354,2.9964724342083837,1.6648917338749687,0.5022133343825885,0.019580763406002635,0.2218027618055173,1.6347515491456168,0.12644316029954591
5.628906934626395,0.001084276260515976,54.983070936443866,37.82697362045578,3.005975396099908,1.670170873570103,0.503796253136408,0.01964269111887538,0.22250585476067003,1.6399359653115377,0.12684413284234664
5.685384402049365,0.0010862386748623908,54.83986326539121,37.94731936132497,3.015538825242819,1.6754836043782715,0.5053892439864125,0.019705012877165216,0.2232134214892581,1.6451533698656238,0.1272476567694232
5.7417943107221,0.0010882136158852057,54.69574145703795,38.06843330497189,3.0251633006078826,1.6808302479326218,0.5069924033723953,0.01976773245383637,0.2239255048274279,1.6504040786699652,0.12765375651014663
5.79813678179353,0.00109020120391073,54.55069673054196,38.19032283044926,3.0348494085810174,1.6862111299856102,0.5086058289693001,0.019830853670175213,0.22464214815994865,1.6556884116320454,0.1280624568067662
5.85441193612309,0.0010922015608113005,54.404720192239445,38.312995411620406,3.0445977430823894,1.6916265804751611,0.5102296197070585,0.019894380396566366,0.22536339542902367,1.661006692769718,0.12847378271943483
5.910619894281595,0.00109421481003019,54.25780283382711,38.43645861868685,3.054408905687802,1.697076933592104,0.51186387579081,0.019958316553283756,0.22608929114327214,1.6663592502774303,0.12888775963133134
