Si_core,O,SiO2,MgO,Al2O3,CaO,FeO,TiO2,Cr2O3,Na2O,K2O
0.0,0.000984268228860016,62.281181718285794,31.693946370377702,2.518606494516433,1.399424916268285,0.42261468225870014,0.016466666449420842,0.18644702960959023,1.374047998909188,0.10627985509603648
0.05269288685440935,0.0009854357346639779,62.19598269422071,31.76554406900011,2.5242960977597666,1.4025856371755472,0.42356240569255904,0.016503743743851256,0.18686798467640683,1.3771520070457177,0.10651992495068273
0.10533027214769249,0.0009866085273121754,62.11039786139326,31.837465985180106,2.530011465368476,1.4057606708502934,0.424514420724932,0.01654098893627384,0.18729084596404127,1.3802700711359457,0.10676108191934831
0.15791224352360975,0.0009877866427969143,62.02442459325612,31.909714326158333,2.535752772743776,1.4089501147324108,0.4254707565725913,0.016578403169721295,0.18771562644985385,1.3834022868713973,0.10700333340299656
0.21043888844148498,0.000988970117437952,61.93806023936593,31.982291319256568,2.541520196882657,1.4121540671482782,0.4264314427181192,0.016615987597625455,0.18814233922927068,1.3865487508141818,0.10724668686992352
0.26291029417669026,0.0009901589878862326,61.85130212511112,32.05519921210661,2.547313916396073,1.4153726273208735,0.4273965089129377,0.01665374338393584,0.18857099751713008,1.3897095604069212,0.10749114985652568
0.31532654782112957,0.0009913532911276664,61.76414755143562,32.128440272882294,2.5531341115273767,1.4186058953800131,0.4283659851803785,0.016691671703239753,0.18900161464904586,1.3928848139828038,0.10773672996807764
0.36768773628372037,0.000992553064486969,61.67659379455922,32.20201679053475,2.558980964171013,1.4218539723727406,0.429339901818799,0.016729773740884177,0.189434204082791,1.3960746107757867,0.10798343487952121
0.41999394629087383,0.0009937583456315483,61.58863810569352,32.275931075030805,2.5648546578914693,1.4251169602738474,0.4303182894047364,0.01676805069309918,0.1898687793996994,1.3992790509309305,0.10823127233626449
0.47224526438697423,0.0009949691725754457,61.50027771075446,32.35018545759477,2.5707553779424837,1.4283949619965497,0.4313011787961084,0.01680650376712315,0.19030535430608703,1.4024982355148803,0.10848025015499285
0.5244417769348557,0.0009961855836833331,61.41150981007054,32.42478229095347,2.576683311286524,1.4316880814033048,0.4322886011354573,0.016845134181329678,0.19074394263469294,1.4057322665264909,0.10873037622449047
0.5765835701162779,0.0009974076176745674,61.32233157808732,32.49972394958488,2.582638646614533,1.4349964233167838,0.4332805878532402,0.016883943165356314,0.19118455834614065,1.4089812469076015,0.10898165850647375
0.6286707299324015,0.0009986353136272937,61.232740163067376,32.57501282996984,2.588621574365947,1.438320093530992,0.4342771706711624,0.01692293196023493,0.19162721553041903,1.4122452805539567,0.1092341050364359
0.6807033422042591,0.0009998687109826164,61.14273268678646,32.65065135084776,2.594632286749003,1.4416591988225462,0.4352783816055596,0.01696210181852412,0.19207192840838452,1.4155244723262832,0.10948772392450352
0.7326814925732285,0.0010011078495488189,61.05230624422525,32.72664195347542,2.600670977761314,1.44501384696211,0.4362842529708268,0.017001454004443254,0.19251871133328366,1.4188189280615158,0.10974252335630527
0.784605266501501,0.0010023527695056478,60.96145790325678,32.802987101889755,2.6067378432107455,1.4483841467259866,0.4372948173828939,0.017040989794008504,0.1929675787922975,1.422128754584186,0.10999851159385235
0.8364747492725512,0.0010036035114086577,60.870184704329574,32.87968928317414,2.6128330807365785,1.45177020790788,0.4383101077627525,0.017080710475170836,0.1934185454081079,1.4254540597179723,0.11025569697643157
0.8882900259916031,0.00100486011619361,60.778483660146165,32.95675100772849,2.618956889830971,1.4551721413308123,0.4393301573400289,0.017120617347955756,0.19387162594048457,1.4287949522974004,0.11051408792151095
0.9400511815860944,0.0010061226251809464,60.68635175533728,33.03417480954312,2.6251094718607226,1.4585900588592207,0.44035499965661173,0.017160711724605242,0.19432683528789615,1.4321515421797242,0.11077369292565811
0.9917583008061438,0.001007391080080311,60.59378594613126,33.11196324647647,2.631291030089348,1.4620240734112122,0.4413846685703265,0.01720099492972153,0.1947841884891427,1.4355239402569646,0.11103452056547146
1.0434114682250102,0.001008665522995148,60.5007831600189,33.19011890053689,2.6375017696994605,1.465474298971007,0.4424191982586657,0.017241468300412982,0.1952437007250123,1.4389122584681224,0.11129657949852487
1.0950107682395547,0.0010099459964273594,60.40734029541347,33.26864437816821,2.6437418978154748,1.4689408506015422,0.44345862322256946,0.017282133186442086,0.19570538731996046,1.4423166098115638,0.1115598784643254
1.1465562850707027,0.0010112325432820282,60.31345422130593,33.347542310539566,2.6500116235266318,1.4724238444572677,0.44450297829026114,0.017322990950375417,0.19616926374381372,1.4457371083575805,0.11182442628528506
1.1980481027638978,0.001012525206872212,60.21912177691519,33.42681535383927,2.656311157910352,1.475923397797119,0.4455522986211377,0.017364042967735912,0.1966353456134975,1.4491738692611313,0.11209023186770598
1.2494863051895624,0.001013824030923804,60.124339771333425,33.50646618957286,2.6626407140559234,1.4794396289976743,0.4466066197097149,0.017405290627157184,0.19710364869478889,1.4526270087747688,0.1123573042027801
1.3008709760435502,0.0010151290595804617,60.029104983166256,33.586497524865514,2.66900050708853,1.482972657566506,0.4476659773896297,0.0174467353305401,0.1975741889040938,1.4560966442617385,0.11262565236760279
1.3522021988476032,0.001016440337408611,59.9334141601679,33.666912092768705,2.675390754193626,1.4865226041557182,0.4487304078377008,0.017488378493211647,0.1980469823102512,1.4595828942092874,0.11289528552620152
1.403480056949801,0.0010177579094025162,59.83726401887073,33.74771265257133,2.6818116746416534,1.4900895905756808,0.4497999475780455,0.01753022154408601,0.19852204513636137,1.4630858782421434,0.11316621293057876
